,angry,sad,disgust,contempt,fear,neutral,surprise,happy,reason
MSP-PODCAST_1769_0210.wav,0,0,0,0,0,0.7,0,0.3,"Teaching is primarily a neutral, positive activity, thus increasing neutral and happy slightly."
MSP-PODCAST_1769_0258.wav,0.05,0,0.05,0,0,0.05,0.35,0.5,Excitement is more aligned with happiness and surprise; reduced anger and disgust.
MSP-PODCAST_1769_0314.wav,0,0.3,0,0,0,0.2,0,0.5,Nostalgia increases sadness due to its bittersweet nature; reduced neutral.
MSP-PODCAST_1769_0315.wav,0,0.15,0,0,0,0.45,0,0.4,Passion suggests a mix of intense emotion; increased sadness for potential frustration.
MSP-PODCAST_1769_0397.wav,0,0.55,0,0,0,0.2,0,0.25,Concern increases sadness due to worry; reduced neutral to reflect concern's nature.
MSP-PODCAST_1769_0457.wav,0,0,0,0.2,0,0.2,0.1,0.5,Excitement is more aligned with happiness; reduced contempt to reflect positive excitement.
MSP-PODCAST_1769_0536.wav,0,0.25,0,0,0,0.35,0.15,0.25,"Moderate implies a balance, increasing sadness and surprise for emotional variability."
MSP-PODCAST_1769_0556.wav,0.3,0,0.3,0,0,0.1,0.15,0.15,"Cautiousness implies wariness, increasing anger and disgust for potential threats."
MSP-PODCAST_1769_0581.wav,0,0.55,0,0,0,0.2,0,0.25,"Cautiousness implies a negative outlook, increasing sadness to reflect concern."
MSP-PODCAST_1769_0583.wav,0,0,0,0,0,0.1,0,0.9,"Hopefulness is inherently positive, increasing happiness significantly."
MSP-PODCAST_1769_0599.wav,0,0.55,0,0.2,0,0.05,0.2,0,"Inquisitiveness implies a mix of curiosity and potential concern, increasing sadness and contempt."
MSP-PODCAST_1769_0687.wav,0.2,0.2,0,0.1,0.1,0.1,0.1,0.2,"Combination of excitement and hopefulness with cautiousness, balancing emotions more evenly."
MSP-PODCAST_1769_0688.wav,0.2,0,0,0,0.1,0.3,0.2,0.2,"Mix of emotions from cautiousness, excitement, and hopefulness, balancing towards neutral."
MSP-PODCAST_1769_0729.wav,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,"Amplified concern suggests a mix of emotions, balancing more towards neutral."
MSP-PODCAST_1769_0733.wav,0.3,0.1,0,0.4,0,0,0.1,0.1,"Insistence and concern suggest a mix of determination and worry, increasing anger and contempt."
MSP-PODCAST_1770_0019.wav,0,0,0,0.1,0,0,0.2,0.7,"Amusement is primarily a positive emotion, significantly increasing happiness."
MSP-PODCAST_1770_0052.wav,0,0,0,0,0,0.1,0,0.9,"Informative content is generally neutral but can be positively received, increasing happiness."
MSP-PODCAST_1770_0126.wav,0,0.3,0,0.2,0,0.1,0.2,0.2,Disappointment increases sadness; contempt added for the negative aspect of disappointment.
MSP-PODCAST_1770_0185.wav,0.2,0.2,0,0,0,0.3,0.2,0.1,Hopefulness adjusted to reflect a mix of positive anticipation and realistic caution.
MSP-PODCAST_1770_0259.wav,0,0,0,0,0,0.2,0,0.8,"Hopefulness inherently positive, increasing happiness and slightly more neutral for balance."
MSP-PODCAST_1770_0293.wav,0,0,0,0,0,0.2,0.3,0.5,"Fanatical and adamant suggest strong belief, increasing happiness and surprise for intensity."
MSP-PODCAST_1770_0325.wav,0,0.1,0,0,0,0.2,0.2,0.5,"Passion suggests a strong positive emotion, slightly increasing sadness for potential frustration."
MSP-PODCAST_1770_0330.wav,0,0,0,0,0,0.1,0,0.9,"Pleased is a clear positive state, significantly increasing happiness."
MSP-PODCAST_1770_0419.wav,0,0,0,0,0,0.6,0.2,0.2,"Confidence suggests a positive but calm state, increasing neutral and reducing happy for balance."
MSP-PODCAST_1770_0438.wav,0,0.3,0,0,0,0.5,0.1,0.1,"Cautiousness implies a negative outlook, increasing sadness and reducing happy for realism."
MSP-PODCAST_1770_0486.wav,0,0.2,0,0,0,0.5,0,0.3,"Increased 'happy' due to positive connotations of 'animated' and 'strength', decreased 'sad'."
MSP-PODCAST_1770_0594.wav,0.1,0,0.2,0,0,0,0.2,0.5,"Increased 'happy' due to potential positive outcome, decreased 'disgust'."
MSP-PODCAST_1770_0645.wav,0,0,0,0,0,0.4,0.1,0.5,"Increased 'neutral' due to ambiguity of 'amplified', decreased 'surprise'."
MSP-PODCAST_1770_0658.wav,0.2,0,0,0,0.1,0,0,0.7,"Increased 'happy' due to positive nature of 'excited', decreased 'angry'."
MSP-PODCAST_1770_0700_0000.wav,0.1,0,0,0,0,0.5,0,0.4,"Increased 'neutral' due to stability in 'proud', decreased 'angry'."
MSP-PODCAST_1770_0735.wav,0,0,0,0,0,0.2,0.3,0.5,"Increased 'surprise' due to unexpectedness in 'awe', decreased 'neutral'."
MSP-PODCAST_1770_0764.wav,0,0,0,0,0,0,0,1,"Maintained high 'happy' due to positive nature of 'blissful', despite 'anxious'."
MSP-PODCAST_1772_0076_0001.wav,0.7,0,0,0,0,0.3,0,0,"Increased 'angry' due to intensity in 'concerned', decreased 'neutral'."
MSP-PODCAST_1774_0126_0001.wav,0.6,0,0,0.2,0.2,0,0,0,"Increased 'angry' due to frustration, added 'fear' for uncertainty."
MSP-PODCAST_1774_0229_0003.wav,0.9,0,0,0,0,0,0,0.1,"Increased 'angry' due to 'excited, determined', slight 'happy' for positive aspect."
MSP-PODCAST_1774_0250_0000.wav,0,0.2,0,0,0.1,0,0,0.7,"Increased 'happy' due to potential positive resolution, added 'fear' for uncertainty."
MSP-PODCAST_1775_0074_0003.wav,0.6,0.2,0,0.2,0,0,0,0,"Increased 'angry' due to concern, added 'sad' for negative aspect."
MSP-PODCAST_1775_0115_0002.wav,0.1,0,0,0.1,0,0.2,0,0.6,"Increased 'happy' due to pride, decreased 'angry' and 'contempt'."
MSP-PODCAST_1775_0132_0000.wav,0.8,0,0,0.2,0,0,0,0,"Increased 'angry' due to high concern, added 'contempt' for disdain aspect."
MSP-PODCAST_1775_0249_0001.wav,0.3,0,0,0.3,0,0,0,0.4,Balanced 'angry' and 'contempt' with 'happy' due to mixed emotions.
MSP-PODCAST_1775_0374_0000.wav,0.3,0,0,0.3,0,0.4,0,0,"Increased 'neutral' due to determination, balanced 'angry' and 'contempt'."
MSP-PODCAST_1776_0118_0000.wav,0.8,0,0,0,0,0.2,0,0,"Increased 'angry' due to frustration, decreased 'neutral' for clarity."
MSP-PODCAST_1776_0245_0001.wav,0,0.3,0,0.2,0,0.3,0,0.2,"Increased 'sad' due to concern, balanced with 'neutral' and slight 'happy'."
MSP-PODCAST_1776_0293_0001.wav,0.7,0,0,0.3,0,0,0,0,"Increased 'angry' due to 'excited, concerned', added 'contempt' for disdain."
MSP-PODCAST_1776_0464_0002.wav,0,0.3,0,0.2,0.2,0.3,0,0,"Increased 'sad' due to concern, balanced with 'neutral' and added 'fear'."
MSP-PODCAST_1776_0550_0001.wav,0,0,0,0.2,0,0.2,0,0.6,"Increased 'happy' due to 'passionate, proud', decreased 'contempt'."
MSP-PODCAST_1777_0065_0005.wav,0,0,0,0.2,0,0.4,0,0.4,"Increased 'neutral' due to uncertainty in 'excited', decreased 'contempt'."
MSP-PODCAST_1777_0073_0001.wav,0.2,0,0,0,0,0.5,0,0.3,"Increased 'neutral' due to determination, decreased 'angry' for balance."
MSP-PODCAST_1777_0073_0002.wav,0,0,0,0,0,0.2,0.3,0.5,"Increased 'surprise' due to unexpectedness in 'concerned', decreased 'neutral'."
MSP-PODCAST_1777_0393_0002.wav,0.9,0,0,0,0,0,0,0.1,"Increased 'angry' due to high level of concern, slight 'happy' for hope."
MSP-PODCAST_1777_0424_0000.wav,0,0,0,0,0.3,0,0,0.7,"Increased 'happy' due to potential positive outcome, added 'fear' for uncertainty."
MSP-PODCAST_1777_0465_0002.wav,0.2,0,0,0,0,0.3,0,0.5,"Increased 'happy' due to excitement, balanced with 'neutral' for calmness."
MSP-PODCAST_1777_0512_0001.wav,0,0.3,0,0,0,0.4,0,0.3,"Increased 'neutral' due to determination, balanced 'sad' for concern."
MSP-PODCAST_1778_0102_0001.wav,0,0,0,0.3,0,0,0,0.7,"Increased 'happy' due to potential positive resolution, added 'contempt' for disdain."
MSP-PODCAST_1778_0113_0003.wav,0.3,0.2,0,0,0,0.5,0,0,"Increased 'neutral' due to frustration, balanced 'angry' and 'sad' for emotional mix."
MSP-PODCAST_0103_0539.wav,0,0,0,0.1,0.1,0.3,0,0.5,"Confusion often leads to a mix of fear and neutrality, with potential for resolution leading to happiness."
MSP-PODCAST_0103_0544_0003.wav,0.15,0,0.15,0.4,0,0.25,0,0.05,"Informative content reduces anger and disgust, increases neutrality and slight happiness for learning."
MSP-PODCAST_0103_0556_0003.wav,0,0.7,0,0,0,0.3,0,0,"Disappointment primarily evokes sadness, with a significant portion remaining neutral."
MSP-PODCAST_0103_0559.wav,0,0.55,0,0,0,0,0.2,0.25,"Frustration leads to sadness, but surprise and happiness indicate a potential positive outcome."
MSP-PODCAST_0103_0563.wav,0,0,0,0,0,0.3,0,0.7,Informative content generally increases happiness and neutrality due to learning.
MSP-PODCAST_0103_0564_0005.wav,0,0.05,0,0,0,0.05,0.3,0.6,"Excitement with fast talking increases happiness and surprise, reduces confusion."
MSP-PODCAST_0103_0564_0006.wav,0,0,0,0,0.05,0,0.45,0.5,"Excitement generally leads to high happiness and surprise, with slight fear due to anticipation."
MSP-PODCAST_0103_0569.wav,0,0,0,0,0,0.5,0.3,0.2,"Curiosity increases neutrality and surprise, with a bit of happiness for potential discovery."
MSP-PODCAST_0103_0572.wav,0,0,0,0.2,0,0.7,0,0.1,"Confusion and inquisitiveness lead to high neutrality, with some contempt for not understanding."
MSP-PODCAST_0103_0588.wav,0,0,0.1,0,0,0.5,0,0.4,"Curiosity with slight disgust adjusts for skepticism, maintaining high neutrality and happiness."
MSP-PODCAST_0103_0593.wav,0.6,0,0,0.1,0,0,0.1,0.2,"Amusement reduces anger, increases happiness, and maintains some surprise."
MSP-PODCAST_0103_0597_0002.wav,0,0.8,0,0,0,0.2,0,0,"Disappointment strongly evokes sadness, with a portion of neutrality for acceptance."
MSP-PODCAST_0103_0597_0005.wav,0,0,0,0,0,0.4,0.3,0.3,"Determination and concern lead to neutrality, with equal parts surprise and happiness for potential success."
MSP-PODCAST_0103_0608.wav,0,0.6,0,0.2,0,0,0.1,0.1,"Unhappiness increases sadness, with contempt for the situation and slight hope."
MSP-PODCAST_0103_0615_0001.wav,0,0,0,0.05,0,0.35,0.2,0.4,"Excitement leads to more happiness and surprise, with increased neutrality for calmness."
MSP-PODCAST_0103_0629_0003.wav,0,0,0,0.1,0.05,0.45,0.2,0.2,"Excitement with slight fear increases happiness and surprise, with high neutrality for balance."
MSP-PODCAST_0103_0631.wav,0.1,0,0.1,0.1,0.1,0.5,0,0.1,"Annoyance and concern lead to a balanced mix of emotions, with a dominance of neutrality."
MSP-PODCAST_0103_0637.wav,0,0,0.2,0.1,0,0.6,0,0.1,"Neutrality is dominant, with slight disgust and contempt for lack of engagement."
MSP-PODCAST_0103_0642_0001.wav,0,0,0.3,0,0.1,0,0,0.6,"Interest increases happiness, with some disgust for critical thinking and slight fear of unknown."
MSP-PODCAST_0103_0642_0002.wav,0.2,0,0.1,0.1,0,0.3,0.2,0.1,"Annoyance increases anger and surprise, with neutrality for calmness and slight happiness."
MSP-PODCAST_0103_0642_0004.wav,0,0,0.05,0.05,0,0.25,0.2,0.45,"Excitement and enthusiasm lead to more happiness and surprise, with reduced confusion."
MSP-PODCAST_0103_0650.wav,0,0,0,0.7,0,0,0,0.3,"Annoyance greatly increases contempt, with a bit of happiness for potential resolution."
MSP-PODCAST_0103_0652.wav,0,0,0,0.05,0.05,0,0,0.9,"Argumentative stance increases happiness in debate, with slight contempt and fear."
MSP-PODCAST_0103_0653.wav,0,0.6,0,0,0,0.2,0,0.2,"Disappointment leads to sadness, with neutrality for acceptance and slight happiness for hope."
MSP-PODCAST_0103_0654_0001.wav,0,0,0,0,0,0.3,0,0.7,"Animation increases happiness, with neutrality for calmness and engagement."
MSP-PODCAST_0103_0663_0001.wav,0,0,0,0,0.2,0,0.2,0.6,"Confidence and disappointment lead to happiness for overcoming, with fear and surprise for uncertainty."
MSP-PODCAST_0103_0667.wav,0,0,0,0.2,0,0,0.2,0.6,"Excitement leads to happiness, with surprise for unexpected outcomes and contempt for skepticism."
MSP-PODCAST_0103_0673.wav,0.05,0,0,0,0,0,0.2,0.75,"Questioning increases happiness for curiosity, with slight anger for frustration and surprise for answers."
MSP-PODCAST_0103_0674.wav,0,0,0.05,0.05,0.05,0.35,0.25,0.25,"Curiosity leads to a balanced emotion with neutrality, surprise, and happiness for discovery."
MSP-PODCAST_0103_0678.wav,0,0,0,0.2,0,0.2,0.2,0.4,"Amusement increases happiness, with neutrality for calmness and surprise for unexpected humor."
MSP-PODCAST_1778_0423_0000.wav,0,0.3,0,0,0,0.6,0,0.1,Increased sadness due to concern's negative valence.
MSP-PODCAST_1778_0467_0001.wav,0.4,0.2,0,0.2,0,0.1,0,0.1,"Increased anger and contempt, reduced confusion's neutrality."
MSP-PODCAST_1780_0662_0004.wav,0,0,0,0,0,0.7,0,0.3,Increased happiness due to interest's positive valence.
MSP-PODCAST_1780_0674_0003.wav,0,0.2,0,0.2,0,0.3,0,0.3,"Balanced concern with pride, increasing happiness."
MSP-PODCAST_1786_0040_0001.wav,0,0,0,0,0,0.6,0.1,0.3,Increased happiness and surprise due to pride.
MSP-PODCAST_1786_0040_0002.wav,0,0,0,0,0,0.7,0,0.3,Increased happiness due to hopefulness.
MSP-PODCAST_1786_0087_0002.wav,0,0,0,0,0,0.5,0,0.5,Increased happiness due to interest.
MSP-PODCAST_1786_0099_0000.wav,0.2,0.3,0.2,0,0,0.3,0,0,Increased sadness and disgust due to concern.
MSP-PODCAST_1786_0117_0000.wav,0,0,0,0,0,0.8,0,0.2,"Increased neutrality, slight happiness for amusement."
MSP-PODCAST_1786_0169_0002.wav,0.1,0,0,0.1,0.3,0.3,0,0.2,"Increased fear due to determination, reduced anger."
MSP-PODCAST_1786_0184_0000.wav,0.2,0.3,0,0,0,0.4,0,0.1,"Increased sadness due to concern, reduced neutrality."
MSP-PODCAST_1786_0194_0000.wav,0,0,0,0.2,0,0.6,0,0.2,"Increased contempt slightly, maintaining high neutrality."
MSP-PODCAST_1786_0249_0001.wav,0.4,0,0,0,0,0.5,0,0.1,"Increased anger due to triple concern, reduced neutrality."
MSP-PODCAST_1786_0263_0000.wav,0.4,0,0,0.2,0,0.3,0,0.1,Increased anger and contempt due to concern.
MSP-PODCAST_1786_0273_0002.wav,0,0,0,0,0,0.7,0,0.3,"Increased happiness, maintaining high neutrality."
MSP-PODCAST_1786_0305_0001.wav,0,0,0,0,0,0.4,0,0.6,Increased happiness due to potential positive surprise.
MSP-PODCAST_1786_0335_0001.wav,0.2,0,0,0.2,0,0.3,0,0.3,"Balanced determination with happiness, increased contempt."
MSP-PODCAST_1786_0380_0000.wav,0,0,0,0.2,0,0.5,0.1,0.2,"Increased contempt and surprise, reduced neutrality."
MSP-PODCAST_1786_0380_0001.wav,0,0.4,0,0,0,0.5,0,0.1,"Increased sadness due to double concern, reduced neutrality."
MSP-PODCAST_1786_0384_0000.wav,0,0,0,0,0,0.8,0,0.2,"Maintained high neutrality, slight increase in happiness."
MSP-PODCAST_1786_0385_0000.wav,0,0,0,0.25,0,0.65,0,0.1,"Increased contempt due to concern, high neutrality."
MSP-PODCAST_1786_0386_0002.wav,0,0,0,0,0,0.6,0,0.4,Increased happiness due to potential positive outcome.
MSP-PODCAST_1787_0033_0000.wav,0,0,0,0,0,0.2,0,0.8,Significantly increased happiness due to positive shift.
MSP-PODCAST_1792_0285_0001.wav,0,0.4,0,0,0,0.5,0,0.1,"Increased sadness due to concern, reduced neutrality."
MSP-PODCAST_1792_0596_0001.wav,0,0,0,0,0,0.3,0,0.7,"Increased happiness due to gratitude, reduced neutrality."
MSP-PODCAST_1794_0078_0002.wav,0.6,0,0,0,0,0.3,0,0.1,Increased anger due to high negative valence.
MSP-PODCAST_1795_0333_0003.wav,0,0,0,0,0,0.1,0,0.9,Significantly increased happiness due to determination and impression.
MSP-PODCAST_1795_0381_0000.wav,0,0.1,0,0,0,0.8,0,0.1,"Increased sadness slightly, maintaining high neutrality."
MSP-PODCAST_1795_0382_0002.wav,0,0,0,0,0,0.65,0,0.35,Increased happiness due to hesitancy's potential positive resolution.
MSP-PODCAST_1795_0383_0003.wav,0,0,0,0,0,0.7,0,0.3,Increased happiness due to potential positive outcome.
MSP-PODCAST_1795_0545_0001.wav,0,0.4,0,0.2,0,0.3,0,0.1,"Increased 'sad' due to the negative connotation of concern, slightly increased 'happy' for balance."
MSP-PODCAST_1795_0545_0002.wav,0,0.1,0,0,0,0.4,0,0.5,"Increased 'sad' to reflect concern, maintained high 'happy' due to potential positive outcome interest."
MSP-PODCAST_1795_0589_0002.wav,0,0.5,0,0.25,0,0.25,0,0,Increased 'sad' due to the strong negative emotion associated with disappointment.
MSP-PODCAST_1796_0035_0002.wav,0,0.3,0,0,0,0.2,0,0.5,"Increased 'sad' to better reflect concern, increased 'happy' due to potential positive resolution."
MSP-PODCAST_1796_0382_0001.wav,0,0.7,0,0,0,0.3,0,0,Increased 'sad' significantly due to the strong negative emotion of worry.
MSP-PODCAST_1796_0382_0002.wav,0,0.6,0,0,0,0.4,0,0,Increased 'sad' to reflect the negative aspect of concern.
MSP-PODCAST_1796_0392_0004.wav,0,0.7,0,0,0,0.3,0,0,"Increased 'sad' due to the repeated emphasis on concern, indicating a stronger negative emotion."
MSP-PODCAST_1796_0406_0001.wav,0,0.3,0,0,0,0.45,0,0.25,"Increased 'sad' to reflect concern, increased 'happy' for potential positive outlook."
MSP-PODCAST_1796_0455_0000.wav,0,0.3,0,0,0,0.7,0,0,"Increased 'neutral' due to confusion's uncertainty, slight increase in 'sad' for negative connotation."
MSP-PODCAST_1796_0460_0001.wav,0,0.3,0,0.3,0,0.4,0,0,Increased 'sad' and 'contempt' to reflect a mix of concern and disapproval.
MSP-PODCAST_1796_0460_0002.wav,0,0.4,0,0,0,0.6,0,0,"Increased 'sad' due to disappointment, 'neutral' reflects the mix with interest."
MSP-PODCAST_1797_0384_0002.wav,0,0,0,0,0,0.3,0,0.7,Increased 'happy' significantly due to the positive emotion of being impressed.
MSP-PODCAST_1798_0328_0000.wav,0,0.3,0,0,0,0.45,0,0.25,"Increased 'sad' to reflect concern, increased 'happy' for potential positive outlook."
MSP-PODCAST_1801_0200_0002.wav,0,0.6,0,0,0,0.4,0,0,Increased 'sad' to reflect the negative aspect of concern.
MSP-PODCAST_1801_0200_0005.wav,0,0.8,0,0,0,0.2,0,0,Increased 'sad' significantly due to the strong emphasis on concern.
MSP-PODCAST_1801_0237_0000.wav,0,0.6,0,0,0,0.4,0,0,Increased 'sad' to reflect the negative aspect of concern.
MSP-PODCAST_1801_0245_0000.wav,0,0.7,0,0,0,0.3,0,0,"Increased 'sad' due to the repeated emphasis on concern, indicating a stronger negative emotion."
MSP-PODCAST_1801_0691_0001.wav,0,0.1,0,0,0,0.4,0,0.5,"Increased 'sad' to reflect concern, maintained high 'happy' due to pride's positive emotion."
MSP-PODCAST_1801_0724_0002.wav,0,0,0,0,0,0.8,0,0.2,"Increased 'neutral' due to annoyance's potential for non-specific emotional state, slight 'happy' for balance."
MSP-PODCAST_1801_0796_0002.wav,0,0.3,0,0,0,0.7,0,0,"Increased 'sad' to reflect concern, 'neutral' high due to curiosity's open-ended nature."
MSP-PODCAST_1801_0796_0003.wav,0,0.1,0,0,0,0.4,0,0.5,"Increased 'sad' to reflect concern, maintained high 'happy' due to potential positive outcome."
MSP-PODCAST_1801_0801_0000.wav,0,0.3,0,0,0,0.45,0,0.25,"Increased 'sad' to reflect concern, increased 'happy' for hopeful aspect."
MSP-PODCAST_1801_0829_0000.wav,0,0.2,0,0,0,0.5,0,0.3,"Increased 'sad' to reflect concern, 'happy' increased due to interest's positive aspect."
MSP-PODCAST_1801_0830_0002.wav,0,0.3,0,0.3,0,0.4,0,0,Increased 'sad' and 'contempt' to reflect a mix of concern and disapproval.
MSP-PODCAST_1801_0918_0001.wav,0,0.8,0,0,0,0.2,0,0,Increased 'sad' significantly due to the strong negative emotion of disappointment.
MSP-PODCAST_1801_0933_0001.wav,0,0.6,0,0,0,0.4,0,0,Increased 'sad' to reflect the negative aspect of concern.
MSP-PODCAST_1801_0933_0002.wav,0,0.6,0,0,0,0.4,0,0,"Increased 'sad' due to confusion's negative connotation, 'neutral' reflects uncertainty."
MSP-PODCAST_1801_0954_0001.wav,0,0.1,0,0,0,0.7,0,0.2,"Increased 'sad' to reflect curiosity's potential concerns, 'neutral' high due to open-ended nature."
MSP-PODCAST_1801_1168_0002.wav,0,0,0,0,0.1,0.7,0,0.2,"Increased 'fear' due to anxiety's nature, 'neutral' high to reflect uncertainty."
MSP-PODCAST_1801_1200_0002.wav,0,0.7,0,0,0,0.3,0,0,"Increased 'sad' due to the repeated emphasis on concern, indicating a stronger negative emotion."
MSP-PODCAST_1801_1206_0002.wav,0,0,0,0,0,0.3,0,0.7,"Hope implies a positive outlook, increasing happiness."
MSP-PODCAST_1802_0270_0000.wav,0,0.5,0,0,0,0.5,0,0,"Concern suggests worry, increasing sadness."
