,angry,frustrated,disappointed,sad,fear,neutral,surprise,excited,happy,relax,joy,EmoAct,EmoVal,SpkrID,Gender,Split_Set
surprise_06_A_014.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,11,Female,Train
neutral_08_B_057.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,16,Male,Train
surprise_12_A_095.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.4,23,Female,Train
sad_13_B_072.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,2.0,26,Female,Train
neutral_02_A_016.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,2.5,3,Female,Test
angry_08_B_025.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,2.0,16,Male,Train
surprise_17_A_007.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,2.6,33,Male,Development
sad_21_B_004.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.0,42,Female,Development
surprise_08_B_010.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.2,3.0,16,Male,Train
sad_21_B_007.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.6,2.8,42,Female,Development
angry_02_A_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.5,3.166666667,3,Female,Test
frustration_22_B_004.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.833333333,43,Female,Test
angry_11_A_002.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.0,21,Female,Train
surprise_17_B_017.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.6,34,Male,Development
happy_06_A_044.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.4,4.0,11,Female,Train
sad_03_B_019.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.833333333,1.5,6,Male,Test
frustration_13_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,26,Female,Train
surprise_12_B_018.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.2,24,Female,Train
neutral_14_B_067.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.8,3.0,28,Female,Train
surprise_13_B_008.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,2.4,26,Female,Train
angry_04_A_022.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,5.0,1.0,7,Male,Test
neutral_16_B_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.0,32,Female,Train
happy_10_A_045.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.0,4.2,19,Male,Train
angry_13_A_012.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.2,4.0,25,Female,Train
frustration_10_A_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,2.666666667,19,Male,Train
angry_15_B_030.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.4,1.6,30,Female,Train
neutral_09_A_025.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.0,17,Female,Train
frustration_05_B_049.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.8,2.0,10,Male,Train
neutral_14_B_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,2.6,28,Female,Train
sad_08_A_026.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,1.5,2.25,15,Female,Train
sad_17_B_026.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.2,2.2,34,Male,Development
angry_01_B_024.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.833333333,2,Male,Test
angry_11_B_051.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,1.6,22,Female,Train
neutral_11_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,22,Female,Train
sad_20_B_049.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,40,Male,Development
frustration_10_A_062.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.166666667,2.833333333,19,Male,Train
sad_01_B_008.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.833333333,2.0,2,Male,Test
angry_10_B_044.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,1.75,20,Female,Train
sad_03_A_040.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,1.0,5,Male,Test
happy_21_B_029.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.0,3.0,42,Female,Development
frustration_13_B_098.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,2.6,26,Female,Train
frustration_13_A_037.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,2.8,25,Female,Train
happy_02_A_041.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,1.5,2.5,3,Female,Test
frustration_22_B_030.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,2.666666667,43,Female,Test
angry_14_A_037.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.0,27,Female,Train
neutral_07_B_037.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,14,Male,Train
surprise_12_B_043.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,4.0,24,Female,Train
neutral_15_B_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,3.0,30,Female,Train
sad_18_A_062.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,2.8,35,Female,Development
angry_02_B_089.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.5,1.5,4,Male,Test
neutral_11_B_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,22,Female,Train
sad_01_A_028.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,1.0,1,Female,Test
happy_02_B_020.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.666666667,2.5,4,Male,Test
sad_01_A_029.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,1.0,1,Female,Test
happy_16_B_041.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.4,32,Female,Train
happy_02_A_047.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.666666667,2.5,3,Female,Test
neutral_06_B_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,12,Male,Train
sad_10_A_008.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.0,2.0,19,Male,Train
angry_02_B_082.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,1.2,4,Male,Test
angry_13_A_010.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,3.6,25,Female,Train
surprise_07_B_039.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.2,14,Male,Train
happy_05_B_033.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,3.0,4.0,10,Male,Train
frustration_20_A_008.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.166666667,1.833333333,39,Male,Development
frustration_11_B_040.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.666666667,22,Female,Train
sad_13_A_084.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,2.0,25,Female,Train
sad_01_A_018.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.666666667,1.0,1,Female,Test
neutral_06_A_071.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,11,Female,Train
sad_03_B_033.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,1.166666667,6,Male,Test
neutral_05_B_070.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.2,10,Male,Train
angry_17_B_036.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,5.0,1.0,34,Male,Development
happy_15_A_015.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.6,2.8,29,Male,Train
happy_01_A_031.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.5,1,Female,Test
surprise_07_A_003.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.4,2.0,13,Female,Train
happy_06_B_002.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,12,Male,Train
happy_14_A_042.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.8,4.2,27,Female,Train
surprise_14_B_026.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.0,3.8,28,Female,Train
angry_19_B_031.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.4,1.6,38,Male,Development
angry_13_A_018.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,2.8,25,Female,Train
neutral_13_B_027.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.25,3.25,26,Female,Train
sad_01_A_015.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.5,1.5,1,Female,Test
neutral_14_A_066.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.8,27,Female,Train
neutral_13_A_060.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,25,Female,Train
happy_10_A_020.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.6,3.6,19,Male,Train
angry_14_B_015.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.2,1.4,28,Female,Train
neutral_05_B_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,10,Male,Train
happy_05_B_024.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.2,2.6,10,Male,Train
happy_01_B_035.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,4.0,2,Male,Test
sad_13_B_092.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.4,2.0,26,Female,Train
sad_20_A_065.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.4,39,Male,Development
happy_14_B_037.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,4.8,4.2,28,Female,Train
surprise_02_B_047.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.333333333,4,Male,Test
frustration_13_A_002.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,25,Female,Train
frustration_18_B_021.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.5,1.5,36,Female,Development
happy_16_B_024.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,32,Female,Train
happy_02_B_024.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.0,2.833333333,4,Male,Test
sad_03_B_024.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.166666667,3.0,6,Male,Test
neutral_08_A_027.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.2,15,Female,Train
frustration_05_A_047.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.5,9,Female,Train
surprise_12_A_009.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.6,4.0,23,Female,Train
sad_12_A_052.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.8,2.2,23,Female,Train
neutral_07_B_009.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,1.4,3.2,14,Male,Train
surprise_10_B_068.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,5.0,2.0,20,Female,Train
sad_20_A_045.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,2.0,39,Male,Development
neutral_09_B_030.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,18,Female,Train
frustration_17_A_086.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.833333333,33,Male,Development
neutral_21_A_022.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,41,Female,Development
frustration_20_B_037.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.6,2.0,40,Male,Development
happy_02_B_006.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.666666667,4,Male,Test
frustration_04_B_041.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,8,Male,Test
happy_18_B_023.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.8,3.6,36,Female,Development
neutral_13_A_046.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.0,4.0,25,Female,Train
frustration_09_A_021.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.166666667,17,Female,Train
neutral_05_A_048.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,9,Female,Train
surprise_14_A_033.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.6,3.2,27,Female,Train
neutral_14_B_048.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,1.25,3.0,28,Female,Train
happy_20_A_041.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.6,4.6,39,Male,Development
happy_02_B_069.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,3.166666667,4.833333333,4,Male,Test
sad_09_A_057.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,2.0,17,Female,Train
angry_14_B_034.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.0,28,Female,Train
neutral_05_A_033.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.6,4.2,9,Female,Train
surprise_04_B_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,8,Male,Test
neutral_08_A_068.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,15,Female,Train
sad_01_A_027.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.833333333,1.0,1,Female,Test
neutral_13_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,2.8,26,Female,Train
angry_04_A_019.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.8,1.0,7,Male,Test
angry_02_B_066.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.666666667,4,Male,Test
angry_01_B_008.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.0,2.0,2,Male,Test
sad_12_B_044.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,24,Female,Train
frustration_05_A_044.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,1.8,2.6,9,Female,Train
neutral_07_A_028.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.2,13,Female,Train
sad_08_A_003.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,1.75,2.75,15,Female,Train
frustration_04_A_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.833333333,2.5,7,Male,Test
happy_01_B_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.333333333,2,Male,Test
sad_19_B_018.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.6,1.8,38,Male,Development
surprise_21_B_033.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.8,3.0,42,Female,Development
frustration_17_A_030.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.833333333,2.833333333,33,Male,Development
surprise_14_B_051.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.25,4.25,28,Female,Train
frustration_13_B_026.wav,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.4,2.6,26,Female,Train
neutral_15_A_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,29,Male,Train
happy_02_A_034.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.0,3.666666667,3,Female,Test
happy_15_B_004.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.2,1.8,30,Female,Train
happy_01_A_042.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,1,Female,Test
surprise_04_A_056.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,1.2,7,Male,Test
angry_10_B_022.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,2.0,20,Female,Train
sad_17_A_051.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,3.0,2.2,33,Male,Development
surprise_16_B_029.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.2,32,Female,Train
happy_16_B_022.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.0,3.0,32,Female,Train
happy_14_A_040.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,3.2,4.2,27,Female,Train
surprise_13_B_042.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,2.2,26,Female,Train
angry_02_B_074.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.166666667,1.333333333,4,Male,Test
happy_10_B_064.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.6,4.6,20,Female,Train
happy_21_A_048.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.4,4.2,41,Female,Development
sad_07_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,2.4,14,Male,Train
angry_20_B_053.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.2,1.2,40,Male,Development
happy_19_B_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,38,Male,Development
angry_14_B_035.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.4,1.2,28,Female,Train
surprise_10_A_072.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,3.0,2.4,19,Male,Train
neutral_18_A_004.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.2,35,Female,Development
happy_15_B_027.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.0,4.0,30,Female,Train
sad_17_A_057.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,3.2,2.0,33,Male,Development
happy_06_B_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,12,Male,Train
neutral_05_B_053.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,10,Male,Train
happy_18_A_007.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.2,35,Female,Development
sad_03_B_006.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.333333333,1.666666667,6,Male,Test
frustration_05_A_031.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.8,3.0,9,Female,Train
surprise_04_B_028.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.8,1.4,8,Male,Test
neutral_16_B_029.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,2.6,32,Female,Train
sad_14_A_033.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,2.4,27,Female,Train
angry_13_A_036.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.8,1.8,25,Female,Train
frustration_22_B_018.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,2.6,43,Female,Test
happy_12_B_020.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,4.6,4.8,24,Female,Train
happy_19_A_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,2.0,37,Male,Development
frustration_12_B_013.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,3.0,24,Female,Train
neutral_02_A_019.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,2.666666667,3,Female,Test
sad_14_A_022.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,2.8,27,Female,Train
neutral_09_B_053.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.2,18,Female,Train
happy_21_B_064.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.8,3.8,42,Female,Development
happy_21_B_030.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.8,4.2,42,Female,Development
surprise_12_A_151.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,5.0,5.0,23,Female,Train
neutral_01_B_024.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,2.833333333,2,Male,Test
surprise_12_B_034.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,2.8,24,Female,Train
happy_18_A_037.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.6,3.2,35,Female,Development
neutral_06_B_034.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.2,12,Male,Train
frustration_07_B_021.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,2.2,1.8,14,Male,Train
frustration_22_B_053.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.833333333,43,Female,Test
surprise_12_B_004.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,24,Female,Train
angry_13_A_008.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,3.2,4.2,25,Female,Train
angry_01_B_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,2.666666667,2,Male,Test
sad_14_B_008.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.4,1.6,28,Female,Train
frustration_10_B_002.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.166666667,2.5,20,Female,Train
