,angry,sad,disgust,fear,neutral,happy,SpkrID,Gender,Split_Set
1063_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1063,Female,Train
1048_MTI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1048,Male,Train
1045_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1054_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1048_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1076_IEO_DIS_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1076,Female,Train
1061_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1057_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1057,Male,Train
1088_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1070_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1070,Male,Train
1042_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1042,Male,Train
1079_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1079,Female,Train
1085_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1085,Male,Train
1039_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1039,Male,Train
1082_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1078_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1078,Female,Train
1084_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1066_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1090_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1054_IEO_DIS_HI.wav,0.01,0.01,0.95,0.01,0.01,0.01,1054,Female,Train
1051_IEO_FEA_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1039_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1039,Male,Train
1048_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1048,Male,Train
1060_TIE_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1087_IWL_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1069_IWW_SAD_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1069,Male,Train
1048_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1057_WSI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1073_IEO_DIS_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1054_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1045_ITS_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1088_IWW_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1085_IOM_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1085,Male,Train
1064_IEO_SAD_MD.wav,0.01,0.95,0.01,0.01,0.01,0.01,1064,Male,Train
1042_ITS_SAD_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1042,Male,Train
1041_TIE_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1044_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1044,Male,Train
1065_MTI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1074_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1056_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1062_MTI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1089_ITS_DIS_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1089,Female,Train
1053_IWW_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1053,Female,Train
1080_DFA_SAD_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1080,Male,Train
1047_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1047_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1065_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1087_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1072_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1072,Female,Train
1075_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1081_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1081,Male,Train
1078_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1078,Female,Train
1068_WSI_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1068,Male,Train
1044_ITH_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1044,Male,Train
1041_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1044_IWW_SAD_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1044,Male,Train
1041_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1053_TAI_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1053,Female,Train
1071_ITH_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1086_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1086,Male,Train
1083_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1074_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1089_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1089,Female,Train
1065_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1080_ITS_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1080,Male,Train
1068_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1050_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1047_TAI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1062_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1071_DFA_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1071,Male,Train
1065_ITH_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1086_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1086,Male,Train
1090_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1074_ITS_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1056_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1080_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1080,Male,Train
1060_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1048_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1066_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1075_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1075,Female,Train
1091_IEO_DIS_LO.wav,0.01,0.95,0.01,0.01,0.01,0.01,1091,Female,Train
1088_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1054_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1069_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1069,Male,Train
1039_MTI_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1039,Male,Train
1082_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1057_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1057,Male,Train
1042_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1042,Male,Train
1079_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.01,0.95,1079,Female,Train
1045_IWL_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1048_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1048,Male,Train
1060_TIE_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1075_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1075,Female,Train
1084_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1051_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1072_IWW_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1072,Female,Train
1066_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1087_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1057_TIE_HAP_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1057,Male,Train
1042_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.01,0.95,1042,Male,Train
1087_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1081_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1081,Male,Train
1078_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1078,Female,Train
1075_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1075,Female,Train
1048_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1039_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1039,Male,Train
1057_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1054_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1068_TIE_HAP_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1068,Male,Train
1077_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1037_ITS_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1037,Female,Train
1065_IEO_DIS_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1074_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1059_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1059,Male,Train
1071_TIE_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1083_IWW_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1046_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1043_TSI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1056_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1062_IEO_FEA_MD.wav,0.01,0.95,0.01,0.01,0.01,0.01,1062,Male,Train
1083_IWL_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1041_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1047_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1059_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1059,Male,Train
1053_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1053,Female,Train
1044_IEO_ANG_LO.wav,0.95,0.01,0.01,0.01,0.01,0.01,1044,Male,Train
1077_MTI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1038_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1038,Male,Train
1068_IWW_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1068,Male,Train
1056_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1056,Female,Train
1074_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1074,Female,Train
1062_IOM_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1062,Male,Train
1065_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1052_WSI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1059_IEO_SAD_MD.wav,0.01,0.95,0.01,0.01,0.01,0.01,1059,Male,Train
1074_TIE_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1043_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1043,Female,Train
1071_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1040_ITS_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1062_IEO_ANG_MD.wav,0.01,0.01,0.01,0.01,0.01,0.95,1062,Male,Train
1083_IWW_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1049_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1049,Female,Train
1065_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1046_TSI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1056_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.01,0.95,1056,Female,Train
1077_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1038_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1038,Male,Train
1087_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1041_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1047_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1056_ITH_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1074_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1074,Female,Train
1090_IEO_ANG_LO.wav,0.01,0.01,0.95,0.01,0.01,0.01,1090,Male,Train
1065_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1050_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1050,Male,Train
1053_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1053,Female,Train
1071_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1084_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1089_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1089,Female,Train
1058_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1058,Female,Train
1052_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1049_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1049,Female,Train
1068_IEO_HAP_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1068,Male,Train
1046_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1040_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1080_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1080,Male,Train
1061_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1061,Female,Train
1077_IEO_DIS_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1074_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1074,Female,Train
1086_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1086,Male,Train
1071_IEO_SAD_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1065_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1046_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1052_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1058_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1058,Female,Train
1071_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1040_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1077_IEO_ANG_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1089_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1089,Female,Train
1067_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1067,Male,Train
1049_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1049,Female,Train
1086_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1086,Male,Train
1057_DFA_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1082_IEO_SAD_HI.wav,0.01,0.95,0.01,0.01,0.01,0.01,1082,Female,Train
1085_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1085,Male,Train
1054_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1091_IEO_DIS_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1091,Female,Train
1079_IEO_HAP_HI.wav,0.01,0.01,0.01,0.01,0.01,0.95,1079,Female,Train
1048_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1042_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1042,Male,Train
1088_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1088,Male,Train
1060_ITS_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1060,Female,Train
1051_IWW_HAP_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1051,Male,Train
1075_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1075,Female,Train
1081_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1081,Male,Train
1087_ITS_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1087,Male,Train
1054_IWW_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1054,Female,Train
1048_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1060_TAI_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1060,Female,Train
1084_DFA_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
1072_IWL_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1072,Female,Train
1039_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1039,Male,Train
1090_ITS_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1090,Male,Train
1045_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1066_MTI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1039_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1039,Male,Train
1048_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1048,Male,Train
1042_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1042,Male,Train
1066_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1066,Male,Train
1072_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1072,Female,Train
1069_ITS_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1069,Male,Train
1085_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1085,Male,Train
1054_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1054,Female,Train
1081_WSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1081,Male,Train
1091_IEO_ANG_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1091,Female,Train
1045_MTI_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1045,Male,Train
1063_DFA_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1063,Female,Train
1088_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1058_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1058,Female,Train
1046_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1070_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1089_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.01,0.95,1089,Female,Train
1040_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1055_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1055,Female,Train
1067_DFA_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1073_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1052_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1064_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1064,Male,Train
1046_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1046,Female,Train
1071_TIE_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1050_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1050,Male,Train
1053_IEO_HAP_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1053,Female,Train
1068_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1068,Male,Train
1089_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1089,Female,Train
1083_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1059_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1059,Male,Train
1074_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1074,Female,Train
1037_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1037,Female,Train
1040_TSI_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1077_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1086_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1086,Male,Train
1080_IWW_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1080,Male,Train
1056_IEO_SAD_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1056,Female,Train
1083_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1083,Male,Train
1053_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1053,Female,Train
1044_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1044,Male,Train
1047_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1047,Female,Train
1080_ITH_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1080,Male,Train
1041_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1041,Male,Train
1074_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1074,Female,Train
1071_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1071,Male,Train
1062_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1062,Male,Train
1077_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1077,Male,Train
1059_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1059,Male,Train
1068_MTI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1068,Male,Train
1065_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1065,Male,Train
1050_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1050,Male,Train
1073_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1073,Female,Train
1055_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1055,Female,Train
1037_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1037,Female,Train
1064_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1064,Male,Train
1046_IWW_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1046,Female,Train
1049_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1049,Female,Train
1082_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1082,Female,Train
1052_TAI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1052,Female,Train
1043_IWW_SAD_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1043,Female,Train
1040_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1040,Male,Train
1070_ITH_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1070,Male,Train
1061_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1061,Female,Train
1091_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1091,Female,Train
1088_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1088,Male,Train
1067_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1067,Male,Train
1051_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1051,Male,Train
1042_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1042,Male,Train
1060_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1060,Female,Train
1063_IWW_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1063,Female,Train
1066_IWW_DIS_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1066,Male,Train
1057_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1057,Male,Train
1084_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1084,Female,Train
